-5.0520833 54.1520833 96.00
-5.0270833 54.1520833 87.00
-5.0020833 54.1520833 84.00
-4.9770833 54.1520833 74.00
-4.9520833 54.1520833 78.00
-4.9270833 54.1520833 73.00
-4.9020833 54.1520833 62.00
-4.8770833 54.1520833 48.00
-4.8520833 54.1520833 37.00
-4.8270833 54.1520833 32.00
-4.8020833 54.1520833 31.00
-4.7770833 54.1520833 29.00
-4.7520833 54.1520833 18.00
-4.7270833 54.1520833 -151.00
-4.7020833 54.1520833 -222.00
-4.6770833 54.1520833 -351.00
-4.6520833 54.1520833 -361.00
-4.6270833 54.1520833 -214.00
-4.6020833 54.1520833 -107.00
-4.5770833 54.1520833 -140.00
-4.5520833 54.1520833 -122.00
-4.5270833 54.1520833 -93.00
-4.5020833 54.1520833 -17.00
-4.4770833 54.1520833 -12.00
-4.4520833 54.1520833 18.00
-4.4270833 54.1520833 26.00
-4.4020833 54.1520833 30.00
-4.3770833 54.1520833 29.00
-4.3520833 54.1520833 29.00
-4.3270833 54.1520833 29.00
-4.3020833 54.1520833 30.00
-4.2770833 54.1520833 29.00
-4.2520833 54.1520833 30.00
-4.2270833 54.1520833 27.00
-4.2020833 54.1520833 27.00
-4.1770833 54.1520833 26.00
-4.1520833 54.1520833 26.00
-4.1270833 54.1520833 25.00
-4.1020833 54.1520833 27.00
-4.0770833 54.1520833 26.00
-4.0520833 54.1520833 25.00
-4.0270833 54.1520833 27.00
-4.0020833 54.1520833 24.00
-3.9770833 54.1520833 23.00
-3.9520833 54.1520833 23.00
-3.9270833 54.1520833 23.00
-3.9020833 54.1520833 22.00
-3.8770833 54.1520833 23.00
-3.8520833 54.1520833 22.00
-3.8270833 54.1520833 22.00
-3.8020833 54.1520833 22.00
-3.7770833 54.1520833 22.00
-3.7520833 54.1520833 27.00
-3.7270833 54.1520833 29.00
-3.7020833 54.1520833 29.00
-3.6770833 54.1520833 30.00
-3.6520833 54.1520833 29.00
-3.6270833 54.1520833 28.00
-3.6020833 54.1520833 26.00
-3.5770833 54.1520833 25.00
-3.5520833 54.1520833 24.00
-3.5270833 54.1520833 23.00
-3.5020833 54.1520833 21.00
-3.4770833 54.1520833 20.00
-3.4520833 54.1520833 18.00
-3.4270833 54.1520833 16.00
-3.4020833 54.1520833 15.00
-3.3770833 54.1520833 13.00
-3.3520833 54.1520833 9.00
-3.3270833 54.1520833 5.00
-3.3020833 54.1520833 2.00
-3.2770833 54.1520833 1.00
-3.2520833 54.1520833 1.00
-3.2270833 54.1520833 -28.00
-3.2020833 54.1520833 -48.00
-3.1770833 54.1520833 -66.00
-3.1520833 54.1520833 -86.00
-3.1270833 54.1520833 -38.00
-3.1020833 54.1520833 -98.00
-3.0770833 54.1520833 -24.00
-3.0520833 54.1520833 1.00
-3.0270833 54.1520833 1.00
-3.0020833 54.1520833 1.00
-2.9770833 54.1520833 -7.00
-2.9520833 54.1520833 -8.00
-2.9270833 54.1520833 1.00
-2.9020833 54.1520833 1.00
-2.8770833 54.1520833 1.00
-2.8520833 54.1520833 1.00
-2.8270833 54.1520833 -12.00
-2.8020833 54.1520833 -8.00
-2.7770833 54.1520833 -127.00
-2.7520833 54.1520833 -33.00
-2.7270833 54.1520833 -29.00
-2.7020833 54.1520833 -47.00
-2.6770833 54.1520833 -54.00
-2.6520833 54.1520833 -68.00
-2.6270833 54.1520833 -35.00
-2.6020833 54.1520833 -33.00
-2.5770833 54.1520833 -49.00
-2.5520833 54.1520833 -76.00
-2.5270833 54.1520833 -98.00
-2.5020833 54.1520833 -111.00
-2.4770833 54.1520833 -121.00
-2.4520833 54.1520833 -225.00
-2.4270833 54.1520833 -358.00
-2.4020833 54.1520833 -521.00
-2.3770833 54.1520833 -423.00
-2.3520833 54.1520833 -401.00
-2.3270833 54.1520833 -357.00
-2.3020833 54.1520833 -244.00
-2.2770833 54.1520833 -336.00
-2.2520833 54.1520833 -541.00
-2.2270833 54.1520833 -409.00
-2.2020833 54.1520833 -496.00
-2.1770833 54.1520833 -609.00
-2.1520833 54.1520833 -466.00
-2.1270833 54.1520833 -237.00
-2.1020833 54.1520833 -414.00
-2.0770833 54.1520833 -450.00
-2.0520833 54.1520833 -255.00
-2.0270833 54.1520833 -357.00
-2.0020833 54.1520833 -573.00
-1.9770833 54.1520833 -577.00
-1.9520833 54.1520833 -542.00
-1.9270833 54.1520833 -410.00
-1.9020833 54.1520833 -400.00
-1.8770833 54.1520833 -339.00
-1.8520833 54.1520833 -210.00
-1.8270833 54.1520833 -237.00
-1.8020833 54.1520833 -323.00
-1.7770833 54.1520833 -395.00
-1.7520833 54.1520833 -327.00
-1.7270833 54.1520833 -274.00
-1.7020833 54.1520833 -209.00
-1.6770833 54.1520833 -147.00
-1.6520833 54.1520833 -141.00
-1.6270833 54.1520833 -150.00
-1.6020833 54.1520833 -98.00
-1.5770833 54.1520833 -89.00
-1.5520833 54.1520833 -62.00
-1.5270833 54.1520833 -39.00
-1.5020833 54.1520833 -54.00
-1.4770833 54.1520833 -60.00
-1.4520833 54.1520833 -56.00
-1.4270833 54.1520833 -41.00
-1.4020833 54.1520833 -24.00
-1.3770833 54.1520833 -17.00
-1.3520833 54.1520833 -24.00
-1.3270833 54.1520833 -23.00
-1.3020833 54.1520833 -30.00
-1.2770833 54.1520833 -36.00
-1.2520833 54.1520833 -32.00
-1.2270833 54.1520833 -34.00
-1.2020833 54.1520833 -51.00
-1.1770833 54.1520833 -67.00
-1.1520833 54.1520833 -85.00
-1.1270833 54.1520833 -89.00
-1.1020833 54.1520833 -126.00
-1.0770833 54.1520833 -155.00
-1.0520833 54.1520833 -129.00
-1.0270833 54.1520833 -84.00
-1.0020833 54.1520833 -94.00
-0.9770833 54.1520833 -70.00
-0.9520833 54.1520833 -73.00
-0.9270833 54.1520833 -95.00
-0.9020833 54.1520833 -91.00
-0.8770833 54.1520833 -54.00
-0.8520833 54.1520833 -34.00
-0.8270833 54.1520833 -25.00
-0.8020833 54.1520833 -21.00
-0.7770833 54.1520833 -21.00
-0.7520833 54.1520833 -19.00
-0.7270833 54.1520833 -21.00
-0.7020833 54.1520833 -46.00
-0.6770833 54.1520833 -43.00
-0.6520833 54.1520833 -57.00
-0.6270833 54.1520833 -181.00
-0.6020833 54.1520833 -155.00
-0.5770833 54.1520833 -171.00
-0.5520833 54.1520833 -159.00
-0.5270833 54.1520833 -161.00
-0.5020833 54.1520833 -113.00
-0.4770833 54.1520833 -105.00
-0.4520833 54.1520833 -107.00
-0.4270833 54.1520833 -130.00
-0.4020833 54.1520833 -115.00
-0.3770833 54.1520833 -92.00
-0.3520833 54.1520833 -56.00
-0.3270833 54.1520833 -88.00
-0.3020833 54.1520833 -68.00
-0.2770833 54.1520833 -103.00
-0.2520833 54.1520833 -109.00
-0.2270833 54.1520833 -105.00
-0.2020833 54.1520833 -110.00
-0.1770833 54.1520833 3.00
-0.1520833 54.1520833 20.00
-0.1270833 54.1520833 24.00
-0.1020833 54.1520833 23.00
-0.0770833 54.1520833 33.00
-0.0520833 54.1520833 42.00
-0.0270833 54.1520833 44.00
-0.0020833 54.1520833 47.00
0.0229167 54.1520833 47.00
0.0479167 54.1520833 49.00
0.0729167 54.1520833 49.00
0.0979167 54.1520833 49.00
0.1229167 54.1520833 48.00
0.1479167 54.1520833 51.00
0.1729167 54.1520833 50.00
0.1979167 54.1520833 51.00
0.2229167 54.1520833 52.00
0.2479167 54.1520833 56.00
0.2729167 54.1520833 54.00
0.2979167 54.1520833 53.00
0.3229167 54.1520833 53.00
0.3479167 54.1520833 53.00
0.3729167 54.1520833 55.00
0.3979167 54.1520833 54.00
0.4229167 54.1520833 54.00
0.4479167 54.1520833 54.00
0.4729167 54.1520833 54.00
0.4979167 54.1520833 53.00
0.5229167 54.1520833 51.00
0.5479167 54.1520833 50.00
0.5729167 54.1520833 54.00
0.5979167 54.1520833 57.00
0.6229167 54.1520833 55.00
0.6479167 54.1520833 53.00
0.6729167 54.1520833 53.00
0.6979167 54.1520833 49.00
0.7229167 54.1520833 43.00
0.7479167 54.1520833 43.00
0.7729167 54.1520833 43.00
0.7979167 54.1520833 38.00
0.8229167 54.1520833 40.00
0.8479167 54.1520833 41.00
0.8729167 54.1520833 45.00
0.8979167 54.1520833 40.00
0.9229167 54.1520833 44.00
0.9479167 54.1520833 42.00
0.9729167 54.1520833 45.00
0.9979167 54.1520833 49.00
1.0229167 54.1520833 50.00
1.0479167 54.1520833 51.00
1.0729167 54.1520833 52.00
1.0979167 54.1520833 53.00
1.1229167 54.1520833 52.00
1.1479167 54.1520833 53.00
1.1729167 54.1520833 53.00
1.1979167 54.1520833 54.00
1.2229167 54.1520833 55.00
1.2479167 54.1520833 54.00
1.2729167 54.1520833 55.00
1.2979167 54.1520833 58.00
1.3229167 54.1520833 61.00
1.3479167 54.1520833 62.00
1.3729167 54.1520833 76.00
1.3979167 54.1520833 76.00
1.4229167 54.1520833 72.00
1.4479167 54.1520833 69.00
1.4729167 54.1520833 73.00
1.4979167 54.1520833 71.00
1.5229167 54.1520833 64.00
1.5479167 54.1520833 54.00
1.5729167 54.1520833 51.00
1.5979167 54.1520833 55.00
1.6229167 54.1520833 45.00
1.6479167 54.1520833 33.00
1.6729167 54.1520833 38.00
1.6979167 54.1520833 35.00
1.7229167 54.1520833 36.00
1.7479167 54.1520833 37.00
1.7729167 54.1520833 37.00
1.7979167 54.1520833 38.00
1.8229167 54.1520833 38.00
1.8479167 54.1520833 38.00
1.8729167 54.1520833 39.00
1.8979167 54.1520833 38.00
1.9229167 54.1520833 36.00
1.9479167 54.1520833 21.00
1.9729167 54.1520833 22.00
1.9979167 54.1520833 24.00
2.0229167 54.1520833 25.00
2.0479167 54.1520833 25.00
2.0729167 54.1520833 26.00
2.0979167 54.1520833 27.00
2.1229167 54.1520833 27.00
2.1479167 54.1520833 27.00
2.1729167 54.1520833 29.00
2.1979167 54.1520833 33.00
2.2229167 54.1520833 32.00
2.2479167 54.1520833 35.00
2.2729167 54.1520833 39.00
2.2979167 54.1520833 41.00
2.3229167 54.1520833 43.00
2.3479167 54.1520833 48.00
2.3729167 54.1520833 48.00
2.3979167 54.1520833 52.00
2.4229167 54.1520833 52.00
2.4479167 54.1520833 50.00
2.4729167 54.1520833 54.00
2.4979167 54.1520833 65.00
2.5229167 54.1520833 59.00
2.5479167 54.1520833 64.00
2.5729167 54.1520833 59.00
2.5979167 54.1520833 66.00
2.6229167 54.1520833 70.00
-5.0520833 54.1770833 97.00
-5.0270833 54.1770833 96.00
-5.0020833 54.1770833 88.00
-4.9770833 54.1770833 82.00
-4.9520833 54.1770833 79.00
-4.9270833 54.1770833 76.00
-4.9020833 54.1770833 65.00
-4.8770833 54.1770833 57.00
-4.8520833 54.1770833 47.00
-4.8270833 54.1770833 34.00
-4.8020833 54.1770833 31.00
-4.7770833 54.1770833 30.00
-4.7520833 54.1770833 21.00
-4.7270833 54.1770833 1.00
-4.7020833 54.1770833 -128.00
-4.6770833 54.1770833 -259.00
-4.6520833 54.1770833 -158.00
-4.6270833 54.1770833 -181.00
-4.6020833 54.1770833 -197.00
-4.5770833 54.1770833 -123.00
-4.5520833 54.1770833 -58.00
-4.5270833 54.1770833 -72.00
-4.5020833 54.1770833 -65.00
-4.4770833 54.1770833 -116.00
-4.4520833 54.1770833 -75.00
-4.4270833 54.1770833 -58.00
-4.4020833 54.1770833 24.00
-4.3770833 54.1770833 29.00
-4.3520833 54.1770833 28.00
-4.3270833 54.1770833 28.00
-4.3020833 54.1770833 29.00
-4.2770833 54.1770833 29.00
-4.2520833 54.1770833 28.00
-4.2270833 54.1770833 28.00
-4.2020833 54.1770833 28.00
-4.1770833 54.1770833 26.00
-4.1520833 54.1770833 26.00
-4.1270833 54.1770833 25.00
-4.1020833 54.1770833 25.00
